1579663423718	6.22	-0.18	-7.96
1579663423808	6.25	-0.21	-7.87
1579663423928	6.17	-0.22	-7.95
1579663424018	6.21	-0.23	-7.86
1579663424108	6.23	-0.2	-7.93
1579663424228	6.28	-0.23	-7.86
1579663424318	6.16	-0.2	-7.88
1579663424408	6.38	-0.16	-7.8
1579663424557	6.81	-0.18	-7.56
1579663424618	6.56	-0.15	-7.51
1579663424828	6.35	-0.22	-7.77
1579663424888	6.45	-0.35	-7.61
1579663425067	6.45	-0.16	-7.76
1579663425069	6.19	-0.18	-7.95
1579663425128	6.41	-0.47	-7.78
1579663425278	6.03	-0.37	-8.01
1579663425308	5.94	-0.41	-8.06
1579663425457	5.9	-0.37	-8.3
1579663425518	5.83	-0.31	-8.26
1579663425638	5.94	-0.41	-8.36
1579663425728	5.95	-0.51	-8.02
1579663425848	6.03	-0.11	-8.42
1579663425908	6.88	0.01	-6.81
1579663426028	5.9	-0.16	-8.19
1579663426118	6.44	-0.49	-8.28
1579663426208	6.55	-0.21	-7.06
1579663426328	6.32	-0.22	-8.05
1579663426418	6.45	-0.47	-7.81
1579663426508	6.19	-0.11	-7.92
1579663426628	6.28	-0.25	-7.58
1579663426718	6.06	-0.45	-7.41
1579663426808	6.81	-0.14	-7.62
1579663426928	6.25	-0.29	-8.36
1579663427018	6.31	-0.26	-7.92
1579663427197	6.48	-0.32	-7.92
1579663427228	6.05	-0.34	-7.87
1579663427348	6.14	-0.34	-7.9
1579663427408	6.15	-0.41	-7.85
1579663427528	6.05	-0.29	-8.07
1579663427648	6.15	-0.39	-8.02
1579663427738	6.04	-0.4	-8.04
1579663427887	6.12	-0.35	-7.98
1579663427918	6.09	-0.32	-7.95
1579663428067	6.06	-0.36	-8.0
1579663428218	6.03	-0.33	-7.89
1579663428277	6.07	-0.35	-7.87
1579663428338	6.29	-0.26	-8.22
1579663428428	6.17	-0.26	-8.07
1579663428607	6.19	-0.28	-7.95
1579663428609	6.22	-0.24	-7.91
1579663428818	6.22	-0.27	-7.87
1579663428819	6.19	-0.21	-7.99
1579663428908	6.15	-0.24	-7.96
1579663429058	6.27	-0.23	-7.9
1579663429118	6.31	-0.23	-7.99
1579663429297	6.2	-0.22	-7.99
1579663429417	6.16	-0.2	-7.97
1579663429507	6.25	-0.22	-8.07
1579663429509	6.1	-0.21	-8.0
1579663429658	6.15	-0.21	-7.85
1579663429718	6.18	-0.22	-7.89
1579663429838	6.16	-0.2	-7.9
1579663429928	6.29	-0.18	-7.96
1579663430018	6.13	-0.22	-8.0
1579663430108	6.15	-0.24	-7.91
1579663430228	6.23	-0.16	-7.97
1579663430348	6.08	-0.28	-7.95
1579663430408	6.19	-0.23	-7.94
1579663430557	6.09	-0.22	-8.01
1579663430618	6.14	-0.2	-7.93
1579663430708	6.16	-0.21	-8.07
1579663430828	6.21	-0.18	-7.97
1579663430918	6.22	-0.22	-7.82
1579663431038	6.06	-0.2	-7.83
1579663431128	6.41	-0.23	-7.89
1579663431218	6.17	-0.19	-7.96
1579663431308	6.35	-0.22	-7.71
1579663431458	6.15	-0.26	-7.84
1579663431518	6.26	-0.22	-7.9
1579663431638	6.12	-0.19	-7.95
1579663431728	6.18	-0.2	-7.91
1579663431818	6.36	-0.2	-8.39
1579663431908	6.22	-0.23	-8.0
1579663432028	6.18	-0.21	-8.02
1579663432118	6.02	-0.21	-7.94
1579663432208	6.15	-0.21	-7.96
1579663432328	6.1	-0.16	-7.99
1579663432418	6.05	-0.22	-8.01
1579663432508	6.11	-0.2	-8.0
1579663432628	6.07	-0.14	-8.02
1579663432748	6.13	-0.16	-8.01
1579663432808	6.16	-0.18	-8.03
1579663432928	6.16	-0.16	-7.94
1579663433018	6.23	-0.17	-7.93
1579663433108	6.22	-0.18	-7.93
1579663433228	6.22	-0.18	-7.89
1579663433318	6.25	-0.18	-7.87
1579663433438	6.23	-0.17	-7.88
1579663433528	6.25	-0.2	-7.85
1579663433648	6.22	-0.19	-7.9
1579663433708	6.19	-0.2	-7.9
1579663433828	6.21	-0.21	-7.95
1579663433918	6.22	-0.2	-7.97
1579663434008	6.16	-0.21	-8.0
1579663434128	6.16	-0.23	-7.98
1579663434218	6.15	-0.22	-7.94
1579663434338	6.1	-0.2	-7.99
1579663434428	6.13	-0.25	-7.98
1579663434549	6.08	-0.24	-8.03
1579663434608	6.12	-0.22	-7.99
1579663434765	6.09	-0.24	-8.04
1579663434819	6.1	-0.22	-8.07
1579663434909	6.05	-0.26	-8.03
