1579574068906	-0.0	0.01	-0.02
1579574069026	-0.01	0.01	-0.02
1579574069116	0.0	0.01	-0.02
1579574069206	0.03	0.01	-0.02
1579574069326	-0.01	0.01	-0.02
1579574069418	-0.02	0.01	-0.02
1579574069506	-0.01	0.01	-0.02
1579574069626	-0.01	0.0	-0.02
1579574069716	-0.0	0.01	-0.02
1579574069806	-0.01	0.0	-0.02
1579574069926	-0.01	0.0	-0.02
1579574070016	-0.01	0.01	-0.02
1579574070106	-0.01	0.01	-0.02
1579574070226	-0.01	0.01	-0.02
1579574070316	-0.01	0.01	-0.02
1579574070406	-0.0	0.01	-0.02
1579574070555	-0.02	0.01	-0.02
1579574070616	-0.02	0.01	-0.02
1579574070736	-0.01	0.01	-0.02
1579574070826	0.01	0.01	-0.02
1579574070916	-0.01	0.01	-0.02
1579574071006	0.0	0.0	-0.02
1579574071126	0.0	0.01	-0.02
1579574071216	-0.01	0.01	-0.02
1579574071306	-0.0	0.01	-0.02
1579574071426	-0.0	0.01	-0.02
1579574071516	0.0	0.01	-0.02
1579574071607	-0.01	0.0	-0.02
1579574071726	0.0	0.01	-0.02
1579574071816	0.01	0.01	-0.02
1579574071906	-0.01	0.01	-0.02
1579574072026	-0.0	0.01	-0.02
1579574072116	-0.0	0.0	-0.02
1579574072206	-0.01	0.0	-0.02
1579574072326	-0.0	0.01	-0.02
1579574072416	0.02	0.01	-0.02
1579574072506	0.03	0.01	-0.03
1579574072626	0.05	0.0	-0.03
1579574072718	0.01	0.01	-0.02
1579574072806	-0.01	0.0	-0.02
1579574072926	-0.0	0.01	-0.02
1579574073016	-0.0	0.01	-0.02
1579574073106	0.01	0.01	-0.02
1579574073226	0.0	0.01	-0.02
1579574073316	-0.01	0.01	-0.02
1579574073406	-0.0	0.01	-0.02
1579574073526	-0.01	0.01	-0.02
1579574073616	-0.02	0.01	-0.02
1579574073706	-0.01	0.01	-0.02
1579574073829	-0.0	0.01	-0.02
1579574073916	-0.04	0.01	-0.01
1579574074006	-0.0	0.01	-0.02
1579574074126	-0.01	0.01	-0.02
1579574074216	-0.0	0.01	-0.02
1579574074306	-0.01	0.01	-0.02
1579574074426	0.0	0.01	-0.02
1579574074516	-0.01	0.01	-0.02
1579574074606	-0.01	0.01	-0.02
