1579663423092	-1.86	-2.17	-9.52
1579663423211	-1.88	-2.18	-9.51
1579663423301	-1.86	-2.14	-9.45
1579663423391	-1.86	-2.15	-9.52
1579663423481	-1.87	-2.18	-9.5
1579663423602	-1.87	-2.18	-9.52
1579663423694	-1.87	-2.18	-9.52
1579663423781	-1.89	-2.2	-9.52
1579663423901	-1.88	-2.16	-9.5
1579663423991	-1.88	-2.18	-9.49
1579663424081	-1.89	-2.18	-9.5
1579663424202	-1.88	-2.18	-9.5
1579663424291	-1.85	-2.18	-9.49
1579663424381	-1.89	-2.18	-9.5
1579663424501	-1.89	-2.15	-9.52
1579663424591	-1.86	-2.16	-9.48
1579663424682	-1.92	-2.19	-9.5
1579663424801	-1.85	-2.17	-9.54
1579663424892	-1.87	-2.17	-9.51
1579663424982	-1.88	-2.17	-9.52
1579663425101	-1.89	-2.18	-9.55
1579663425191	-1.87	-2.19	-9.48
1579663425281	-1.86	-2.16	-9.52
1579663425401	-1.88	-2.17	-9.51
1579663425491	-1.86	-2.18	-9.52
1579663425581	-1.87	-2.17	-9.48
1579663425702	-1.87	-2.18	-9.5
1579663425792	-1.89	-2.17	-9.5
1579663425911	-1.86	-2.17	-9.47
1579663426001	-1.88	-2.15	-9.55
1579663426091	-1.89	-2.19	-9.46
1579663426181	-1.83	-2.17	-9.49
1579663426301	-1.88	-2.14	-9.52
1579663426392	-1.89	-2.19	-9.55
1579663426481	-1.88	-2.18	-9.5
1579663426601	-1.89	-2.16	-9.51
1579663426691	-1.88	-2.15	-9.52
1579663426781	-1.87	-2.21	-9.51
1579663426902	-1.93	-2.1	-9.55
1579663426992	-1.88	-2.19	-9.5
1579663427081	-1.84	-2.2	-9.51
1579663427201	-1.9	-2.12	-9.51
1579663427291	-1.89	-2.18	-9.5
1579663427381	-1.87	-2.18	-9.53
1579663427501	-1.88	-2.18	-9.5
1579663427591	-1.88	-2.16	-9.49
1579663427681	-1.87	-2.18	-9.52
1579663427801	-1.88	-2.17	-9.52
1579663427891	-1.89	-2.18	-9.5
1579663427981	-1.89	-2.18	-9.5
1579663428104	-1.88	-2.18	-9.51
1579663428192	-1.88	-2.19	-9.49
1579663428281	-1.92	-2.21	-9.54
1579663428401	-1.86	-2.17	-9.51
1579663428492	-1.88	-2.19	-9.46
1579663428611	-1.87	-2.18	-9.51
1579663428701	-1.88	-2.17	-9.49
1579663428792	-1.88	-2.19	-9.51
1579663428881	-1.88	-2.17	-9.51
1579663429001	-1.86	-2.17	-9.51
1579663429092	-1.89	-2.18	-9.47
1579663429182	-1.86	-2.18	-9.51
1579663429301	-1.88	-2.19	-9.53
1579663429391	-1.87	-2.18	-9.49
1579663429481	-1.86	-2.16	-9.52
1579663429601	-1.89	-2.21	-9.53
1579663429691	-1.9	-2.16	-9.52
1579663429781	-1.88	-2.17	-9.52
1579663429901	-1.89	-2.19	-9.5
1579663429991	-1.86	-2.18	-9.51
1579663430081	-1.85	-2.14	-9.52
1579663430202	-1.87	-2.16	-9.48
1579663430292	-1.88	-2.19	-9.51
