1579702128685	-0.11	0.01	0.05
1579702128775	-0.12	-0.01	0.05
1579702128895	-0.11	0.01	0.06
1579702128985	-0.11	0.02	0.06
1579702129075	-0.11	0.02	0.06
1579702129195	-0.1	0.0	0.05
1579702129285	-0.11	0.01	0.05
1579702129375	-0.12	0.01	0.05
1579702129495	-0.12	0.01	0.05
1579702129585	-0.11	0.01	0.05
1579702129676	-0.11	0.01	0.05
1579702129795	-0.11	0.01	0.05
1579702129885	-0.11	0.01	0.05
1579702129975	-0.11	0.02	0.06
1579702130095	-0.1	0.0	0.08
1579702130187	-0.1	-0.02	0.06
1579702130275	-0.12	-0.05	0.12
1579702130395	-0.11	0.02	0.11
1579702130515	-0.11	-0.02	0.08
1579702130575	-0.13	0.0	0.08
1579702130695	-0.11	0.0	0.05
1579702130785	-0.11	0.03	0.04
1579702130875	-0.1	0.01	0.03
1579702130995	-0.1	0.02	0.03
1579702131085	-0.11	0.04	0.03
1579702131175	-0.09	-0.03	0.06
1579702131295	-0.08	0.01	0.07
1579702131385	-0.11	-0.0	0.06
1579702131475	-0.09	0.04	0.03
1579702131625	-0.1	0.05	0.03
1579702131685	-0.19	-0.05	0.1
1579702131775	-0.19	0.01	0.03
1579702131895	-0.17	0.03	0.04
1579702131985	-0.16	0.04	0.08
1579702132075	-0.13	0.05	0.08
1579702132195	-0.15	0.05	0.05
1579702132285	-0.11	-0.0	0.02
1579702132377	-0.12	0.06	0.01
1579702132495	-0.09	0.03	0.04
1579702132585	-0.1	0.02	0.04
1579702132675	-0.1	0.02	0.06
1579702132795	-0.11	0.03	0.05
1579702132885	-0.11	0.03	0.06
1579702132975	-0.11	0.01	0.05
1579702133095	-0.12	-0.02	0.04
1579702133186	-0.11	-0.02	0.05
1579702133275	-0.09	0.0	0.06
1579702133428	-0.11	0.01	0.05
1579702133516	-0.13	0.01	0.04
1579702133575	-0.13	0.01	0.04
1579702133695	-0.11	0.01	0.05
1579702133785	-0.11	0.02	0.05
1579702133875	-0.11	0.0	0.05
1579702133995	-0.12	0.02	0.05
1579702134085	-0.11	0.02	0.06
1579702134175	-0.11	0.01	0.05
1579702134295	-0.12	0.01	0.05
1579702134385	-0.12	0.02	0.05
1579702134475	-0.11	0.01	0.05
1579702134595	-0.13	0.01	0.05
1579702134685	-0.11	0.0	0.05
1579702134775	-0.11	0.02	0.06
1579702134895	-0.11	0.02	0.06
1579702134985	-0.1	0.01	0.06
1579702135075	-0.11	0.01	0.05
1579702135195	-0.11	0.01	0.06
1579702135285	-0.12	0.0	0.05
1579702135375	-0.12	-0.0	0.06
1579702135495	-0.1	0.01	0.05
1579702135585	-0.11	0.01	0.06
1579702135677	-0.11	0.02	0.06
1579702135795	-0.1	0.02	0.06
1579702135885	-0.11	-0.01	0.05
1579702135975	-0.11	-0.01	0.06
1579702136095	-0.1	-0.01	0.06
1579702136185	-0.11	-0.01	0.06
1579702136275	-0.1	0.01	0.05
1579702136395	-0.11	0.02	0.05
1579702136485	-0.1	0.02	0.05
1579702136575	-0.11	0.03	0.06
1579702136695	-0.12	-0.01	0.04
1579702136785	-0.11	0.03	0.05
1579702136875	-0.12	0.03	0.06
1579702136995	-0.12	0.01	0.05
1579702137085	-0.11	-0.0	0.05
1579702137175	-0.11	-0.01	0.06
1579702137295	-0.09	-0.02	0.06
1579702137385	-0.09	-0.01	0.05
1579702137475	-0.1	0.0	0.06
1579702137595	-0.1	0.02	0.06
1579702137685	-0.12	0.02	0.06
1579702137775	-0.11	0.03	0.05
1579702137895	-0.11	0.03	0.05
1579702137985	-0.11	0.04	0.06
1579702138075	-0.13	0.01	0.05
1579702138195	-0.11	0.04	0.06
1579702138285	-0.11	0.01	0.05
1579702138375	-0.11	0.02	0.05
1579702138495	-0.11	0.02	0.06
1579702138615	-0.12	0.02	0.06
1579702138675	-0.11	0.02	0.05
1579702138795	-0.1	0.01	0.05
1579702138885	-0.09	-0.02	0.06
1579702138978	-0.11	0.03	0.07
1579702139095	-0.11	0.04	0.06
1579702139185	-0.11	0.02	0.06
1579702139275	-0.11	0.01	0.06
1579702139395	-0.11	-0.0	0.06
1579702139485	-0.1	-0.0	0.06
1579702139575	-0.1	-0.01	0.06
1579702139695	-0.1	0.0	0.05
1579702139785	-0.12	0.02	0.06
1579702139875	-0.13	0.0	0.07
1579702139995	-0.15	0.0	0.1
1579702140085	-0.12	0.02	0.11
1579702140175	-0.13	0.05	0.14
1579702140295	-0.11	0.09	0.13
1579702140385	-0.1	-0.02	0.17
1579702140475	-0.06	0.1	0.03
1579702140595	-0.13	0.02	0.07
1579702140685	-0.17	0.09	0.06
1579702140782	-0.15	0.04	0.07
1579702140895	-0.12	0.03	0.05
1579702140985	-0.14	0.03	0.05
1579702141075	-0.12	0.05	0.06
